"UMAP1","UMAP2","Gene","is_core","deltaTE","Category"
-1.58160598847828,-6.0242695687158,"MBTD1",FALSE,0.305088729572628,"Non-core"
-1.20738802810494,-5.72003360971128,"UTP18",FALSE,0.250878251286733,"Non-core"
4.40240642036285,1.65187524754806,"RNF216",FALSE,-0.033165655941462,"Non-core"
6.05003628954766,-1.23592558834664,"TTC19",FALSE,0.325599061819905,"Non-core"
-4.58363133392216,-4.77136451112684,"PTBP1",FALSE,0.118239655428304,"Non-core"
6.47765978037637,-0.814132712728571,"DPF1",FALSE,0.0163849186627081,"Non-core"
-3.92624508360993,5.90644348868305,"SYT7",FALSE,1.87517836288451,"Non-core"
6.26583225740469,3.19928284104205,"LARS2",FALSE,0.291451920616127,"Non-core"
-1.43656182431048,5.98418327108858,"PIK3C2A",FALSE,0.358719311796338,"Non-core"
1.50699270357752,-2.58696418978211,"PLAUR",FALSE,-0.452213795487787,"Non-core"
0.757367385464347,5.9400715446016,"ANLN",FALSE,0.0762657035830741,"Non-core"
0.20540972899401,-7.07297290484206,"WIZ",FALSE,0.065129118717883,"Non-core"
3.47654588811891,4.69003715814536,"RABGAP1",FALSE,0.15772626593125,"Non-core"
-3.71996331701406,6.28647802736927,"DCN",FALSE,1.68977744755945,"Non-core"
-3.99371921221517,-7.24694597677194,"QPCTL",FALSE,-0.23381029102086,"Non-core"
-4.10008546805647,-5.29032651043047,"PPP5C",FALSE,0.08832319062002,"Non-core"
-1.88137136772951,5.99811548439266,"CEP68",FALSE,-0.0670645795443601,"Non-core"
-0.911593379839111,7.04173788372442,"MAP4K3",FALSE,0.51627282827986,"Non-core"
-7.78832147982828,-5.10374887027792,"ZBTB32",FALSE,-1.50372477733725,"Non-core"
-6.68561193895392,-6.07000279691123,"TYROBP",FALSE,-0.970319452051931,"Non-core"
0.222742719338093,-6.59880243205957,"TMEM159",FALSE,0.134513859956585,"Non-core"
6.12918758991505,-0.458990046222963,"GABRA3",FALSE,0.351582692754886,"Non-core"
3.88914046781969,-6.36830361076893,"BRCA1",FALSE,-0.072972150270898,"Non-core"
2.052257540644,-3.04427773061088,"ERCC1",FALSE,-0.275048867547595,"Non-core"
-9.30961917618475,-3.6575960959616,"CD22",FALSE,-1.95166727320279,"Non-core"
-1.79058006551018,8.15813888551253,"SEMA3B",FALSE,0.69347156677408,"Non-core"
5.66700571401419,2.84151160074907,"MBTPS2",FALSE,0.155855297698531,"Non-core"
1.99851101895516,-2.83719315286788,"PRICKLE3",FALSE,-0.312420966331912,"Non-core"
2.342271526893,-1.26927750934512,"EXTL3",FALSE,-0.339851510743559,"Non-core"
-4.78691055828485,-4.58882207891758,"ELOVL5",FALSE,0.26641859430277,"Non-core"
-4.81239309642182,7.13883491169632,"ALOX5",FALSE,1.54403051368174,"Non-core"
-2.36009727530632,5.89776875274914,"CALCOCO1",FALSE,-0.00673379846208011,"Non-core"
3.78700241354239,-3.29349212257533,"UBR7",FALSE,0.42565871909548,"Non-core"
6.14829374341866,-0.60415854182998,"MAP4K5",FALSE,0.338998409874562,"Non-core"
-7.83203527066812,8.83946628779083,"EHD3",FALSE,-0.88752504259272,"Non-core"
-3.81319151257183,-5.41060403921555,"PSMC4",FALSE,0.0121277012672421,"Non-core"
1.31862642506562,5.07428259970856,"MAN2B2",FALSE,-0.00165755765159903,"Non-core"
-5.73893872739594,-3.55243485379812,"SLC25A39",FALSE,0.00206911382094399,"Non-core"
-6.820990825411,7.95220923315481,"MVP",FALSE,0.10216011441059,"Non-core"
3.24778889487362,1.2379358482551,"NUB1",FALSE,-0.158728889366558,"Non-core"
6.9168626190379,-3.42097038588389,"PGM3",FALSE,0.0784095921392495,"Non-core"
5.97211498716161,4.41085021130162,"RWDD2A",FALSE,0.349581000272428,"Non-core"
2.77849023228306,4.42429030747998,"CLK1",FALSE,0.097762774029348,"Non-core"
1.94971163612314,1.59551034547536,"POLR3B",FALSE,-0.360751576879595,"Non-core"
5.89745369638559,-4.83510619536254,"ANGEL1",FALSE,0.046891927088534,"Non-core"
2.61189226291074,3.41717838279315,"RNF14",FALSE,-0.08951013389202,"Non-core"
2.17986426973972,0.681952114213962,"DNASE1L1",FALSE,-0.296653204083462,"Non-core"
5.28939051930792,2.61264761702663,"DDX11",FALSE,0.102822551918763,"Non-core"
-3.19330945237996,4.10432542693311,"HEBP1",FALSE,1.57761462095929,"Non-core"
-7.04137106596339,8.16409261555413,"GPRC5A",FALSE,0.0256985926437698,"Non-core"
-2.8640020275351,9.6496422018973,"MAMLD1",FALSE,0.27307046043365,"Non-core"
3.83730234227992,2.22129415160815,"TACC3",FALSE,-0.047387912067894,"Non-core"
-1.99916348376428,6.13415179015761,"UFL1",FALSE,0.0932426939184601,"Non-core"
2.69748482540659,-7.15017922005516,"POLA2",FALSE,-0.135268021761429,"Non-core"
3.92873523454308,-1.46983533603239,"ZC3H3",FALSE,-0.0730442917557088,"Non-core"
-2.31101627773322,-6.70155226416166,"CAPN1",FALSE,-0.02486950627375,"Non-core"
-0.364452087073578,-7.32499137245098,"MDH1",FALSE,-0.027026412836347,"Non-core"
5.61145369848719,2.49203767847571,"SLC30A9",FALSE,0.122201460111888,"Non-core"
0.395129469244728,4.29857212230298,"MTMR11",FALSE,-0.42951120467643,"Non-core"
0.641764600450471,-8.13320178257585,"COX15",FALSE,-0.286618015615163,"Non-core"
6.87881596628555,1.41037330348586,"CCDC88C",FALSE,0.161242606609761,"Non-core"
5.33171074996916,5.86882671976081,"YAF2",FALSE,0.532522953314794,"Non-core"
6.43270987549438,-2.17636037593015,"ZMYND11",FALSE,0.220180635637589,"Non-core"
-2.80823812284995,-7.7906476382835,"WAS",FALSE,0.15738507419582,"Non-core"
-3.58411225393811,-5.3286525893232,"BID",FALSE,0.51957782313693,"Non-core"
0.503900580563722,5.32240545877382,"MATR3",FALSE,0.0977958229743399,"Non-core"
-1.99441308770786,9.47596394650021,"NPC1L1",FALSE,0.44214659333363,"Non-core"
7.16430486822142,-0.900293341930012,"XYLT2",FALSE,0.182982071219274,"Non-core"
4.95410637388405,-5.43344839759218,"NUDCD3",FALSE,0.031654662529588,"Non-core"
-1.03631104317556,9.29548935358693,"ISL1",FALSE,0.64982328664273,"Non-core"
